""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_0948"	7876.22818350592	1.17577584774647	0.274016793824042	4.29088973466889	1.77958667334022e-05	0.0014138816119688	5254	12053	9509	3714	5188	16945	6473	"  1440.91"	"  1854.10"	"  1742.35"	"  1223.64"	"   942.29"	"  3035.54"	"  1824.65"	"10.4928"	"10.8565"	"10.7668"	"10.2570"	" 9.8800"	"11.5677"	"10.8334"	"Tery_0948"	"gene954"	"CDS"	1494752	1495789	"+"	"CP000393.1"	"D-fructose 1%2C6-bisphosphatase / sedoheptulose 1%2C7-bisphosphatase"	"TIGRFAM: fructose-1%2C6-bisphosphatase%2C class II~PFAM: GlpX~KEGG: syn:slr2094 fructose-1%2C6-/sedoheptulose-1%2C7-bisphosphatase%2C GlpX protein"	"InterPro:IPR004464,NCBI_GP:ABG50339.1"
"Tery_3504"	2308.52946212631	1.14573424005157	0.267874021606389	4.27713830994446	1.89311191404884e-05	0.00143245468163029	1320	3660	2991	953	1822	4586	2114	"   362.01"	"   563.01"	"   548.05"	"   313.98"	"   330.93"	"   821.54"	"   595.91"	" 8.4999"	" 9.1371"	" 9.0982"	" 8.2946"	" 8.3704"	" 9.6822"	" 9.2190"	"Tery_3504"	"gene3534"	"CDS"	5404292	5404540	"+"	"CP000393.1"	"cytochrome b559%2C alpha subunit"	"TIGRFAM: cytochrome b559%2C alpha subunit~PFAM: Photosystem II protein cytochrome b559%2C N terminal  Photosystem II protein cytochrome b559%2C alpha subunit%2C lumenal region~KEGG: syf:Synpcc7942_1177 cytochrome b559%2C alpha subunit"	"InterPro:IPR006216,InterPro:IPR006217,InterPro:IPR013081,InterPro:IPR013082,NCBI_GP:ABG52594.1"
"Tery_0998"	31843.7929590558	1.20958802441491	0.28614596820068	4.22717130009185	2.36647508634621e-05	0.00170924041463824	19606	54523	56850	11296	20577	52653	27330	"  5376.95"	"  8387.22"	" 10416.74"	"  3721.66"	"  3737.36"	"  9432.31"	"  7703.93"	"12.3926"	"13.0340"	"13.3466"	"11.8617"	"11.8678"	"13.2034"	"12.9114"	"Tery_0998"	"gene1004"	"CDS"	1562383	1562916	"-"	"CP000393.1"	"Phycobilisome protein"	"PFAM: Phycobilisome protein~KEGG: gvi:gll1190 phycoerythrin beta subunit"	"InterPro:IPR001659,NCBI_GP:ABG50376.1"
"Tery_3658"	4792.80795396908	0.956582228623214	0.227508730989297	4.20459568502546	2.61549274504196e-05	0.00184711909860963	3263	7397	6246	2324	3617	8385	4396	"   894.88"	"  1137.87"	"  1144.47"	"   765.68"	"   656.95"	"  1502.10"	"  1239.17"	" 9.8056"	"10.1521"	"10.1605"	" 9.5806"	" 9.3597"	"10.5528"	"10.2752"	"Tery_3658"	"gene3690"	"CDS"	5615206	5616423	"+"	"CP000393.1"	"oxidoreductase FAD/NAD(P)-binding"	"PFAM: oxidoreductase FAD/NAD(P)-binding  CpcD phycobilisome linker-like~KEGG: ava:Ava_0782 oxidoreductase FAD/NAD(P)-binding"	"InterPro:IPR001433,InterPro:IPR001709,InterPro:IPR008213,NCBI_GP:ABG52720.1"
"Tery_4138"	23275.6606217579	1.07023368851394	0.256233331163322	4.17679340800429	2.95647313784094e-05	0.00204253731131707	35772	39961	47842	5777	9079	18703	14387	"  9810.47"	"  6147.16"	"  8766.19"	"  1903.33"	"  1649.00"	"  3350.47"	"  4055.49"	"13.2601"	"12.5857"	"13.0977"	"10.8943"	"10.6874"	"11.7102"	"11.9857"	"Tery_4138"	"gene4178"	"CDS"	6383569	6385107	"+"	"CP000393.1"	"nitrogenase molybdenum-iron protein beta chain"	"KEGG: ana:all1440 nitrogenase molybdenum-iron protein beta chain~TIGRFAM: nitrogenase molybdenum-iron protein beta chain~PFAM: oxidoreductase/nitrogenase%2C component 1"	"InterPro:IPR000318,InterPro:IPR000510,InterPro:IPR005976,NCBI_GP:ABG53146.1"
"Tery_3003"	1665.03046815502	1.12401851342348	0.269517983890831	4.17047685351774	3.0396292898071e-05	0.00205530678361851	1276	2394	2058	674	1309	3563	1267	"   349.94"	"   368.27"	"   377.09"	"   222.06"	"   237.75"	"   638.28"	"   357.15"	" 8.4510"	" 8.5246"	" 8.5588"	" 7.7949"	" 7.8934"	" 9.3181"	" 8.4804"	"Tery_3003"	"gene3029"	"CDS"	4653504	4653755	"-"	"CP000393.1"	"SSU ribosomal protein S17P"	"PFAM: ribosomal protein S17~KEGG: ava:Ava_0700 30S ribosomal protein S17"	"InterPro:IPR000266,NCBI_GP:ABG52158.1"
"Tery_4134"	4244.03458363833	1.16244284167883	0.280312173701405	4.14695810863032	3.36921677883196e-05	0.00223070227565166	6128	7090	7120	1076	2195	3602	3652	"  1680.60"	"  1090.65"	"  1304.61"	"   354.51"	"   398.67"	"   645.27"	"  1029.45"	"10.7148"	"10.0910"	"10.3494"	" 8.4697"	" 8.6391"	" 9.3338"	"10.0077"	"Tery_4134"	"gene4174"	"CDS"	6377943	6379145	"+"	"CP000393.1"	"aminotransferase%2C class V"	"PFAM: aminotransferase%2C class V  aromatic amino acid beta-eliminating lyase/threonine aldolase~KEGG: ava:Ava_4245 aromatic amino acid beta-eliminating lyase/threonine aldolase"	"InterPro:IPR000192,InterPro:IPR001597,NCBI_GP:ABG53142.1"
"Tery_3650"	17136.2777501279	1.34143992728338	0.326728522372979	4.10567133086731	4.03142348141197e-05	0.00256237276478545	9095	36148	22816	5932	11162	33776	14100	"  2494.30"	"  5560.61"	"  4180.62"	"  1954.40"	"  2027.33"	"  6050.66"	"  3974.59"	"11.2844"	"12.4410"	"12.0295"	"10.9325"	"10.9854"	"12.5629"	"11.9566"	"Tery_3650"	"gene3682"	"CDS"	5609420	5609905	"-"	"CP000393.1"	"Phycobilisome protein"	"PFAM: Phycobilisome protein~KEGG: tel:tll0957 allophycocyanin alpha subunit"	"InterPro:IPR001659,NCBI_GP:ABG52714.1"
"Tery_1885"	2411.21956763276	1.56515957688173	0.383406262636151	4.08224833397426	4.46020997773734e-05	0.00277932300181358	6450	5001	5059	99	149	336	408	"  1768.91"	"   769.30"	"   926.97"	"    32.62"	"    27.06"	"    60.19"	"   115.01"	"10.7887"	" 9.5874"	" 9.8564"	" 5.0280"	" 4.7588"	" 5.9117"	" 6.8457"	"Tery_1885"	"gene1896"	"CDS"	2883011	2883310	"+"	"CP000393.1"	"4Fe-4S ferredoxin%2C iron-sulfur binding"	"PFAM: 4Fe-4S ferredoxin%2C iron-sulfur binding~KEGG: ava:Ava_0445 4Fe-4S ferredoxin%2C iron-sulfur binding"	"InterPro:IPR001450,NCBI_GP:ABG51141.1"
"Tery_3368"	316.463735557938	1.38589238986641	0.341154931172338	4.06235485180869	4.85801543263838e-05	0.00285903204535644	555	509	534	67	118	248	244	"   152.21"	"    78.30"	"    97.85"	"    22.07"	"    21.43"	"    44.43"	"    68.78"	" 7.2500"	" 6.2911"	" 6.6126"	" 4.4650"	" 4.4224"	" 5.4737"	" 6.1041"	"Tery_3368"	"gene3397"	"CDS"	5163224	5164828	"-"	"CP000393.1"	"Hydrogen:quinone oxidoreductase"	"PFAM: nickel-dependent hydrogenase%2C large subunit~KEGG: ava:Ava_4595 nickel-dependent hydrogenase%2C large subunit"	"InterPro:IPR001501,NCBI_GP:ABG52470.1"
"Tery_4136"	30722.431022931	1.14736745039375	0.282818382733792	4.05690549285735	4.97271917794395e-05	0.00287332755409198	46818	49669	57351	9213	11003	29046	20813	" 12839.84"	"  7640.53"	" 10508.54"	"  3035.38"	"  1998.45"	"  5203.33"	"  5866.89"	"13.6483"	"12.8995"	"13.3593"	"11.5677"	"10.9647"	"12.3452"	"12.5184"	"Tery_4136"	"gene4176"	"CDS"	6380808	6381698	"+"	"CP000393.1"	"nitrogenase iron protein subunit NifH"	"KEGG: ava:Ava_3916 nitrogenase iron protein~TIGRFAM: nitrogenase iron protein~PFAM: NifH/frxC"	"InterPro:IPR000392,InterPro:IPR002110,InterPro:IPR005977,NCBI_GP:ABG53144.1"
"Tery_1859"	1449.37655268415	0.907898584865434	0.224596428859552	4.04235539040193	5.29169478261214e-05	0.00300303678913239	893	1868	1563	781	1279	2868	1411	"   244.91"	"   287.35"	"   286.39"	"   257.31"	"   232.30"	"   513.78"	"   397.74"	" 7.9361"	" 8.1667"	" 8.1619"	" 8.0074"	" 7.8599"	" 9.0050"	" 8.6357"	"Tery_1859"	"gene1870"	"CDS"	2844745	2845167	"-"	"CP000393.1"	"transcriptional regulator AbrB"	"KEGG: ava:Ava_3125 transcriptional regulator AbrB"	"NCBI_GP:ABG51115.1"
"Tery_4057"	855.63061660121	0.898071105708523	0.224045905013403	4.00842454877628	6.11251612890048e-05	0.00334923728580099	648	1423	1050	402	666	1421	758	"   177.71"	"   218.90"	"   192.39"	"   132.45"	"   120.96"	"   254.56"	"   213.67"	" 7.4735"	" 7.7742"	" 7.5880"	" 7.0494"	" 6.9186"	" 7.9919"	" 7.7393"	"Tery_4057"	"gene4096"	"CDS"	6265398	6265739	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:alr3811 hypothetical protein"	"NCBI_GP:ABG53069.1"
"Tery_2364"	606.937980650893	1.03760058896354	0.259376016083588	4.00037214169083	6.32429501550546e-05	0.00340654399309769	392	892	950	252	468	933	623	"   107.51"	"   137.22"	"   174.07"	"    83.03"	"    85.00"	"   167.14"	"   175.61"	" 6.7484"	" 7.1004"	" 7.4436"	" 6.3757"	" 6.4096"	" 7.3850"	" 7.4564"	"Tery_2364"	"gene2384"	"CDS"	3650672	3650887	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51584.1"
"Tery_0702"	179.535504253048	1.02194447595562	0.256883929981321	3.97823435677713	6.9428921994657e-05	0.00361713301801672	154	297	236	67	140	275	167	"    42.23"	"    45.69"	"    43.24"	"    22.07"	"    25.43"	"    49.26"	"    47.07"	" 5.4007"	" 5.5140"	" 5.4347"	" 4.4650"	" 4.6689"	" 5.6227"	" 5.5572"	"Tery_0702"	"gene707"	"CDS"	1138145	1139647	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: rru:Rru_A2993 hypothetical protein"	"NCBI_GP:ABG50136.1"
"Tery_2536"	1499.52849771602	0.954593410675055	0.240543110856443	3.96849199827951	7.23288855506883e-05	0.00370743868193689	1073	2154	2390	658	1129	2334	1396	"   294.27"	"   331.35"	"   437.92"	"   216.79"	"   205.06"	"   418.11"	"   393.51"	" 8.2010"	" 8.3722"	" 8.7746"	" 7.7602"	" 7.6800"	" 8.7078"	" 8.6203"	"Tery_2536"	"gene2557"	"CDS"	3914490	3914915	"+"	"CP000393.1"	"SSU ribosomal protein S16P"	"PFAM: ribosomal protein S16~KEGG: ava:Ava_4357 30S ribosomal protein S16"	"InterPro:IPR000307,NCBI_GP:ABG51738.1"
"Tery_4661"	16246.6710066594	0.89990376493945	0.228002766607966	3.94689844481918	7.91701178393232e-05	0.00393129116395889	11535	26852	21753	7072	13425	27693	13757	"  3163.47"	"  4130.62"	"  3985.85"	"  2329.99"	"  2438.36"	"  4960.95"	"  3877.90"	"11.6273"	"12.0121"	"11.9607"	"11.1861"	"11.2517"	"12.2764"	"11.9211"	"Tery_4661"	"gene4705"	"CDS"	7167561	7168823	"-"	"CP000393.1"	"methionine adenosyltransferase"	"PFAM: S-adenosylmethionine synthetase~KEGG: ava:Ava_0780 S-adenosylmethionine synthetase"	"InterPro:IPR002133,NCBI_GP:ABG53629.1"
