""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_3821"	3735.66094253573	-1.6905947857816	0.411021152799908	-4.11315761795989	3.90283715112067e-05	0.00253126866658397	1314	1587	954	6838	8450	4873	1039	"   360.36"	"   244.13"	"   174.80"	"  2252.90"	"  1534.76"	"   872.95"	"   292.88"	" 8.50"	" 7.94"	" 7.46"	"11.14"	"10.58"	" 9.77"	" 8.20"	"Tery_3821"	"gene3858"	"CDS"	5881443	5887172	"+"	"CP000393.1"	"beta-ketoacyl synthase"	"PFAM: beta-ketoacyl synthase  acyl transferase region short-chain dehydrogenase/reductase SDR phosphopantetheine-binding~KEGG: ava:Ava_3986 short-chain dehydrogenase/reductase SDR"	"InterPro:IPR000794,InterPro:IPR001227,InterPro:IPR002198,InterPro:IPR006163,NCBI_GP:ABG52865.1"
"Tery_2218"	1647.69587407255	-0.894043037060924	0.220030158707421	-4.06327497245391	4.83889702402241e-05	0.00285903204558889	996	2078	1611	1429	3286	1676	960	"   273.15"	"   319.66"	"   295.19"	"   470.81"	"   596.83"	"   300.24"	"   270.61"	" 8.10"	" 8.32"	" 8.21"	" 8.88"	" 9.22"	" 8.23"	" 8.09"	"Tery_2218"	"gene2237"	"CDS"	3457034	3458482	"+"	"CP000393.1"	"protoporphyrinogen oxidase"	"KEGG: tel:tlr0374 protoporphyrinogen oxidase~TIGRFAM: protoporphyrinogen oxidase~PFAM: amine oxidase"	"InterPro:IPR002937,InterPro:IPR004572,NCBI_GP:ABG51447.1"
"Tery_3404"	334.557003366783	-0.999638531434971	0.245684210833072	-4.06879436022922	4.72570317602239e-05	0.00285903204558889	69	110	133	442	864	442	252	"    18.92"	"    16.92"	"    24.37"	"   145.62"	"   156.93"	"    79.18"	"    71.04"	" 4.32"	" 4.16"	" 4.67"	" 7.20"	" 7.30"	" 6.33"	" 6.17"	"Tery_3404"	"gene3433"	"CDS"	5213167	5213691	"-"	"CP000393.1"	"ferric uptake regulator%2C Fur family"	"PFAM: ferric-uptake regulator~KEGG: syn:sll0567 ferric uptake regulation protein"	"InterPro:IPR002481,NCBI_GP:ABG52505.1"
"Tery_2370"	634.020466797681	-0.886372557085507	0.219702832837109	-4.03441569523447	5.47383381467021e-05	0.00305190243210911	408	794	584	565	1234	608	397	"   111.89"	"   122.14"	"   107.01"	"   186.15"	"   224.13"	"   108.92"	"   111.91"	" 6.82"	" 6.94"	" 6.75"	" 7.55"	" 7.81"	" 6.78"	" 6.82"	"Tery_2370"	"gene2390"	"CDS"	3659861	3660556	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_1207 hypothetical protein"	"NCBI_GP:ABG51590.1"
"Tery_0172"	275.769305038748	-0.923028937773038	0.231400008472062	-3.98888895410078	6.63834862405686e-05	0.00351611198787545	139	271	236	307	526	275	191	"    38.12"	"    41.69"	"    43.24"	"   101.15"	"    95.54"	"    49.26"	"    53.84"	" 5.29"	" 5.42"	" 5.47"	" 6.67"	" 6.59"	" 5.65"	" 5.78"	"Tery_0172"	"gene171"	"CDS"	256583	257716	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:all4254 unknown protein"	"NCBI_GP:ABG49664.1"
"Tery_3818"	1445.34336259432	-1.2986148955567	0.329021537363258	-3.94689936094656	7.91698150268006e-05	0.00393129116575715	437	801	519	2047	3658	2128	564	"   119.85"	"   123.22"	"    95.10"	"   674.42"	"   664.40"	"   381.21"	"   158.98"	" 6.92"	" 6.96"	" 6.59"	" 9.40"	" 9.38"	" 8.58"	" 7.32"	"Tery_3818"	"gene3855"	"CDS"	5868027	5869220	"+"	"CP000393.1"	"glycosyl transferase%2C group 1"	"PFAM: glycosyl transferase%2C group 1~KEGG: bha:BH2305 lipopolysaccharide N-acetylglucosaminyltransferase"	"InterPro:IPR001296,NCBI_GP:ABG52862.1"
"Tery_4357"	244.061597789548	-1.19010990272404	0.311228673735567	-3.8239082808135	0.000131352794941998	0.00574454219346685	92	185	138	333	532	335	103	"    25.23"	"    28.46"	"    25.29"	"   109.71"	"    96.63"	"    60.01"	"    29.03"	" 4.71"	" 4.88"	" 4.72"	" 6.79"	" 6.61"	" 5.93"	" 4.91"	"Tery_4357"	"gene4400"	"CDS"	6716835	6718196	"+"	"CP000393.1"	"FeS assembly protein SufD"	"TIGRFAM: FeS assembly protein SufD~PFAM: SufBD~KEGG: ana:alr2494 hypothetical protein"	"InterPro:IPR000825,InterPro:IPR011542,NCBI_GP:ABG53349.1"
"Tery_3826"	12753.7545246831	-1.296064050799	0.345603448249144	-3.75014791479937	0.000176730291086282	0.00729414110483383	4638	7396	5230	20261	26733	18635	4713	"  1271.97"	"  1137.72"	"   958.30"	"  6675.34"	"  4855.46"	"  3338.29"	"  1328.53"	"10.31"	"10.15"	" 9.91"	"12.70"	"12.25"	"11.71"	"10.38"	"Tery_3826"	"gene3863"	"CDS"	5897089	5899005	"+"	"CP000393.1"	"Dimethylaniline monooxygenase (N-oxide forming)"	"PFAM: flavin-containing monooxygenase FMO~KEGG: cfa:478994 similar to flavin containing monooxygenase 5"	"InterPro:IPR000103,InterPro:IPR000960,InterPro:IPR001100,InterPro:IPR013027,NCBI_GP:ABG52870.1"
"Tery_0017"	1070.60565270939	-0.934487637035921	0.249425647003496	-3.74655793525044	0.000179277613095233	0.00730441351816219	1017	1250	1346	886	1739	768	634	"   278.91"	"   192.29"	"   246.63"	"   291.91"	"   315.85"	"   137.58"	"   178.72"	" 8.13"	" 7.59"	" 7.95"	" 8.19"	" 8.31"	" 7.11"	" 7.49"	"Tery_0017"	"gene16"	"CDS"	24984	25247	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49541.1"
"Tery_2925"	722.8453338719	-0.821607567786091	0.220665889487124	-3.72331024833828	0.000196627653236736	0.00781103352482935	568	957	706	648	1206	621	469	"   155.77"	"   147.21"	"   129.36"	"   213.49"	"   219.04"	"   111.25"	"   132.20"	" 7.29"	" 7.21"	" 7.03"	" 7.74"	" 7.78"	" 6.81"	" 7.06"	"Tery_2925"	"gene2947"	"CDS"	4543239	4544114	"-"	"CP000393.1"	"fatty acid desaturase"	"PFAM: fatty acid desaturase~KEGG: syn:sll1468 beta-carotene hydroxylase"	"InterPro:IPR005804,InterPro:IPR010257,NCBI_GP:ABG52091.1"
"Tery_2622"	267.337605653272	-0.887267296859389	0.240263191001702	-3.69289733129826	0.000221713549737619	0.0083881626317399	150	283	189	300	497	277	184	"    41.14"	"    43.53"	"    34.63"	"    98.84"	"    90.27"	"    49.62"	"    51.87"	" 5.40"	" 5.48"	" 5.16"	" 6.64"	" 6.51"	" 5.66"	" 5.72"	"Tery_2622"	"gene2643"	"CDS"	4056388	4057014	"-"	"CP000393.1"	"Exopolysaccharide synthesis%2C ExoD"	"PFAM: Exopolysaccharide synthesis%2C ExoD~KEGG: ava:Ava_0369 exopolysaccharide synthesis%2C ExoD"	"InterPro:IPR010331,NCBI_GP:ABG51817.1"
"Tery_2045"	91.8514790539807	-1.42256813272175	0.385571212183719	-3.68950815768869	0.000224688023797884	0.00840068870152559	81	71	73	132	140	62	51	"    22.21"	"    10.92"	"    13.38"	"    43.49"	"    25.43"	"    11.11"	"    14.38"	" 4.54"	" 3.58"	" 3.85"	" 5.48"	" 4.72"	" 3.60"	" 3.94"	"Tery_2045"	"gene2061"	"CDS"	3187425	3189575	"+"	"CP000393.1"	"putative signal transduction protein with EFhand domain"	"PFAM: Calcium-binding EF-hand~KEGG: syf:Synpcc7942_0131 cyclic nucleotide-binding domain (cNMP-BD) protein"	"InterPro:IPR002048,NCBI_GP:ABG51286.1"
"Tery_3436"	351.603852674845	-0.823541285691678	0.223653870190228	-3.68221343539112	0.000231217704460256	0.00844609039970914	276	489	411	288	581	326	192	"    75.69"	"    75.22"	"    75.31"	"    94.89"	"   105.53"	"    58.40"	"    54.12"	" 6.26"	" 6.25"	" 6.25"	" 6.58"	" 6.74"	" 5.89"	" 5.78"	"Tery_3436"	"gene3465"	"CDS"	5254572	5256005	"-"	"CP000393.1"	"CemA"	"PFAM: CemA~KEGG: ana:all1673 similar to heme binding protein CemA"	"InterPro:IPR004282,NCBI_GP:ABG52529.1"
"Tery_3679"	114.956315930328	-1.01158419425105	0.275728166773685	-3.66877351011203	0.000243716867854873	0.00860591340047541	55	100	95	137	226	124	71	"    15.08"	"    15.38"	"    17.41"	"    45.14"	"    41.05"	"    22.21"	"    20.01"	" 4.01"	" 4.03"	" 4.20"	" 5.53"	" 5.39"	" 4.54"	" 4.39"	"Tery_3679"	"gene3712"	"CDS"	5647774	5648262	"-"	"CP000393.1"	"DoxX"	"PFAM: DoxX~KEGG: cya:CYA_2476 DoxX family protein"	"InterPro:IPR011637,NCBI_GP:ABG52740.1"
"Tery_3251"	663.200326567688	-0.779300778874535	0.213482339934753	-3.65042269591347	0.000261809098666277	0.0090437969082764	482	786	651	667	1039	660	418	"   132.19"	"   120.91"	"   119.28"	"   219.75"	"   188.71"	"   118.23"	"   117.83"	" 7.06"	" 6.93"	" 6.91"	" 7.79"	" 7.57"	" 6.90"	" 6.89"	"Tery_3251"	"gene3279"	"CDS"	4986242	4987276	"-"	"CP000393.1"	"tRNA(Ile)-lysidine synthetase"	"TIGRFAM: tRNA(Ile)-lysidine synthetase~PFAM: PP-loop~KEGG: ana:all0932 putative cell cycle protein MesJ"	"InterPro:IPR011063,InterPro:IPR012795,NCBI_GP:ABG52365.1"
"Tery_2220"	4039.55689529893	-0.830440947989258	0.233774951152302	-3.55230936375315	0.000381865610098522	0.0117822224164379	2600	5138	3992	3128	8309	4114	2420	"   713.05"	"   790.37"	"   731.46"	"  1030.57"	"  1509.15"	"   736.99"	"   682.16"	" 9.48"	" 9.63"	" 9.52"	"10.01"	"10.56"	" 9.53"	" 9.42"	"Tery_2220"	"gene2239"	"CDS"	3462170	3462343	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_3220 hypothetical protein"	"NCBI_GP:ABG51449.1"
"Tery_0093"	162.881813340608	-0.982299472226711	0.27790215900839	-3.53469536088439	0.00040824552757392	0.0123886684006695	102	196	157	138	344	135	109	"    27.97"	"    30.15"	"    28.77"	"    45.47"	"    62.48"	"    24.18"	"    30.73"	" 4.86"	" 4.96"	" 4.90"	" 5.54"	" 5.99"	" 4.65"	" 4.99"	"Tery_0093"	"gene92"	"CDS"	129597	129836	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49598.1"
"Tery_0532"	280.226526622879	-0.816110083379311	0.241332066387837	-3.38168936931807	0.000720415585845435	0.0175945502423161	241	438	295	239	419	242	156	"    66.09"	"    67.38"	"    54.05"	"    78.74"	"    76.10"	"    43.35"	"    43.97"	" 6.07"	" 6.10"	" 5.78"	" 6.32"	" 6.27"	" 5.47"	" 5.49"	"Tery_0532"	"gene536"	"CDS"	842842	843702	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: gvi:gll0541 hypothetical protein"	"NCBI_GP:ABG49984.1"
"Tery_4617"	2999.56738539787	-0.782606254658563	0.236206973914277	-3.31322247472076	0.000922275861138274	0.0210213216075298	1452	3349	2535	2640	6452	3500	1959	"   398.21"	"   515.17"	"   464.49"	"   869.79"	"  1171.86"	"   626.99"	"   552.21"	" 8.64"	" 9.01"	" 8.86"	" 9.77"	"10.20"	" 9.29"	" 9.11"	"Tery_4617"	"gene4661"	"CDS"	7096147	7097130	"-"	"CP000393.1"	"cobalamin synthesis protein%2C P47K"	"PFAM: cobalamin synthesis protein%2C P47K  cobalamin synthesis CobW-like~KEGG: ana:all4722 hypothetical protein"	"InterPro:IPR003495,InterPro:IPR011629,NCBI_GP:ABG53590.1"
"Tery_0718"	509.177850791415	-0.761570003150392	0.230536474824686	-3.30346858877554	0.000954966672317681	0.0213255197493826	386	699	569	447	795	409	348	"   105.86"	"   107.53"	"   104.26"	"   147.27"	"   144.39"	"    73.27"	"    98.10"	" 6.74"	" 6.76"	" 6.72"	" 7.21"	" 7.18"	" 6.21"	" 6.63"	"Tery_0718"	"gene723"	"CDS"	1163597	1164763	"-"	"CP000393.1"	"response regulator receiver protein"	"PFAM: response regulator receiver~KEGG: syn:sll0038 two-component response regulator (PatA subfamily)"	"InterPro:IPR001789,NCBI_GP:ABG50151.1"
"Tery_3825"	3455.91941147207	-1.28582858647875	0.389678446010965	-3.299716983686	0.000967823770436389	0.0213593329336586	1004	1654	1118	5900	7164	5608	1127	"   275.35"	"   254.43"	"   204.85"	"  1943.86"	"  1301.18"	"  1004.62"	"   317.69"	" 8.11"	" 8.00"	" 7.69"	"10.93"	"10.35"	" 9.97"	" 8.32"	"Tery_3825"	"gene3862"	"CDS"	5894131	5895816	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: bps:BPSL1637 putative lipase"	"NCBI_GP:ABG52869.1"
"Tery_4280"	5309.756243623	-0.774765800752819	0.235103903369312	-3.29541870487697	0.000982751333126463	0.0215391981839717	826	1640	1001	6403	14430	8256	4497	"   226.53"	"   252.28"	"   183.42"	"  2109.58"	"  2620.89"	"  1478.99"	"  1267.64"	" 7.83"	" 7.98"	" 7.53"	"11.04"	"11.36"	"10.53"	"10.31"	"Tery_4280"	"gene4322"	"CDS"	6601516	6602184	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_4529 hypothetical protein"	"NCBI_GP:ABG53277.1"
"Tery_1922"	326.085144985546	-1.21243442852248	0.368201827672167	-3.29285282527707	0.000991763745260089	0.0215878437153189	435	327	387	272	506	158	177	"   119.30"	"    50.30"	"    70.91"	"    89.62"	"    91.90"	"    28.30"	"    49.89"	" 6.91"	" 5.68"	" 6.17"	" 6.50"	" 6.54"	" 4.87"	" 5.67"	"Tery_1922"	"gene1934"	"CDS"	2977812	2978084	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51177.1"
