UHCC0039	357820	358674	0.010539
UHCC0039	358708	359241	0.033771
UHCC0039	359353	360543	0.010924
UHCC0039	360544	361545	0.013986
UHCC0039	361619	362500	0.012486
UHCC0039	370247	370930	0.024890
UHCC0039	373445	373678	0.008584
UHCC0039	373903	374385	0.002075
UHCC0039	374637	376442	0.008310
UHCC0039	376500	378671	0.011976
UHCC0039	383246	383425	0.011173
UHCC0039	383467	383643	0.017045
UHCC0039	383763	384947	0.015203
UHCC0039	385884	387119	0.011336
UHCC0039	387219	388595	0.007994
UHCC0039	388644	390068	0.010534
UHCC0039	390255	391952	0.010607
UHCC0039	392113	393585	0.007473
UHCC0039	393777	394367	0.001695
UHCC0039	394687	395538	0.005875
UHCC0039	395747	396691	0.004237
UHCC0039	396721	397599	0.004556
UHCC0039	397592	398797	0.013278
UHCC0039	399772	400023	0.019920
UHCC0039	402021	402272	0.000000
UHCC0039	402328	403101	0.005175
UHCC0039	403203	404435	0.016234
UHCC0039	404432	404596	0.006098
UHCC0039	404596	406557	0.009689
UHCC0039	406723	408783	0.004854
UHCC0039	408858	409388	0.011321
UHCC0039	409557	410534	0.005118
UHCC0039	410689	411084	0.007595
UHCC0039	420830	421267	0.009153
UHCC0039	422845	423555	0.007042
UHCC0039	423552	424346	0.013854
UHCC0039	424343	424687	0.011628
UHCC0039	424691	424924	0.004292
UHCC0039	424948	425283	0.023881
UHCC0039	425276	425674	0.012563
UHCC0039	425748	427331	0.022110
UHCC0039	427328	427945	0.014587
UHCC0039	427945	428715	0.019481
UHCC0039	431448	432062	0.008143
UHCC0039	432264	433946	0.008323
UHCC0039	434150	435007	0.001167
UHCC0039	435149	436828	0.009529
UHCC0039	437117	437488	0.002695
UHCC0039	437650	438990	0.004478
UHCC0039	439172	439702	0.007547
UHCC0039	440879	441553	0.010386
UHCC0039	441554	443293	0.009776
UHCC0039	443480	445699	0.010816
UHCC0039	449792	452203	0.005392
UHCC0039	468058	469989	0.010357
UHCC0039	476451	476882	0.009281
UHCC0039	477866	478663	0.003764
UHCC0039	478786	479229	0.009029
UHCC0039	479409	479843	0.006912
UHCC0039	479902	481692	0.008939
UHCC0039	481991	483454	0.009569
UHCC0039	483471	486821	0.006866
UHCC0039	486950	488695	0.009742
UHCC0039	488857	490662	0.007756
UHCC0039	490901	491950	0.012393
UHCC0039	493001	493249	0.004032
UHCC0039	493376	494029	0.009188
UHCC0039	494080	496698	0.006875
UHCC0039	496764	498137	0.013838
UHCC0039	498134	498391	0.011673
UHCC0039	499036	499476	0.004545
UHCC0039	499633	501621	0.014085
UHCC0039	501633	504278	0.011342
UHCC0039	523187	523819	0.014241
UHCC0039	527045	527260	0.000000
UHCC0039	527310	528029	0.004172
UHCC0039	528206	530455	0.012005
UHCC0039	530483	530974	0.014257
UHCC0039	531010	531993	0.014242
UHCC0039	531993	533891	0.013172
UHCC0039	533907	534518	0.008183
UHCC0039	534628	535443	0.004908
UHCC0039	535643	536089	0.011211
UHCC0039	536086	536685	0.013356
UHCC0039	536790	538673	0.009559
UHCC0039	540710	541975	0.000791
UHCC0039	542256	543143	0.007892
UHCC0039	546763	548364	0.016864
UHCC0039	549911	551980	0.014016
UHCC0039	552043	553845	0.012764
UHCC0039	554013	554873	0.022093
UHCC0039	554944	555759	0.014724
UHCC0039	555810	557333	0.009192
UHCC0039	559297	560328	0.018429
UHCC0039	561240	561782	0.005535
UHCC0039	561867	562997	0.004425
UHCC0039	589806	591713	0.006293
UHCC0039	601355	601804	0.006682
UHCC0039	602203	603129	0.005400
UHCC0039	603194	603781	0.013629
UHCC0039	604018	604632	0.003257
UHCC0039	605154	606068	0.014223
UHCC0039	606266	606838	0.010490
UHCC0039	606861	607475	0.014658
UHCC0039	607492	608166	0.017804
UHCC0039	608204	608704	0.010000
UHCC0039	608868	609503	0.015748
UHCC0039	611420	612745	0.008302
UHCC0039	613321	613848	0.009488
UHCC0039	615059	615484	0.002353
UHCC0039	615489	616022	0.011257
UHCC0039	616294	616776	0.014523
UHCC0039	616777	616941	0.012195
UHCC0039	617227	618492	0.016601
UHCC0039	618555	619532	0.013306
UHCC0039	619837	620274	0.009153
UHCC0039	620287	621012	0.006897
UHCC0039	626942	628642	0.005294
UHCC0039	628776	629084	0.006494
UHCC0039	629092	629592	0.004000
UHCC0039	629596	629898	0.009934
UHCC0039	630083	630919	0.003589
UHCC0039	631878	632636	0.006596
UHCC0039	632692	633450	0.011873
UHCC0039	634729	636048	0.011372
UHCC0039	637194	637892	0.008596
UHCC0039	637988	638830	0.008314
UHCC0039	638827	639915	0.009191
UHCC0039	640041	641609	0.005740
UHCC0039	641711	642976	0.003162
UHCC0039	643050	643754	0.008523
UHCC0039	643763	645562	0.015008
UHCC0039	645833	646426	0.003373
UHCC0039	646502	649282	0.007554
UHCC0039	649398	650687	0.017843
UHCC0039	650893	652500	0.007467
UHCC0039	652575	652895	0.009375
UHCC0039	652892	653890	0.007014
UHCC0039	654120	655397	0.008614
UHCC0039	655451	656329	0.004556
UHCC0039	656458	657813	0.019926
UHCC0039	657831	658292	0.015184
UHCC0039	658343	658789	0.004484
UHCC0039	659055	660839	0.012892
UHCC0039	661167	663131	0.008656
UHCC0039	663228	664832	0.011845
UHCC0039	669630	670085	0.006593
UHCC0039	670120	671469	0.007413
UHCC0039	679628	680458	0.014458
UHCC0039	680455	680754	0.006689
UHCC0039	680967	681416	0.006682
UHCC0039	681536	681802	0.007519
UHCC0039	681819	682373	0.007220
UHCC0039	682395	682976	0.017212
UHCC0039	683064	683813	0.010681
UHCC0039	683810	684115	0.000000
UHCC0039	689523	689819	0.013514
UHCC0039	689807	690064	0.007782
UHCC0039	690133	691257	0.005338
UHCC0039	692278	693303	0.004878
UHCC0039	694401	694877	0.010504
UHCC0039	696869	697240	0.016173
UHCC0039	698569	699822	0.002394
UHCC0039	699958	704178	0.006161
UHCC0039	706859	707191	0.021084
UHCC0039	707201	709522	0.015941
UHCC0039	710420	711721	0.007686
UHCC0039	711785	711958	0.017341
UHCC0039	711983	712531	0.007299
UHCC0039	712528	713157	0.003180
UHCC0039	714530	714724	0.005155
UHCC0039	714721	715329	0.003289
UHCC0039	715622	716491	0.005754
UHCC0039	716492	717709	0.007395
UHCC0039	717712	719415	0.006459
UHCC0039	721471	721815	0.005814
UHCC0039	723348	723737	0.000000
UHCC0039	723734	723991	0.007782
UHCC0039	725772	726185	0.014528
UHCC0039	727764	728612	0.008255
UHCC0039	735715	736494	0.008986
UHCC0039	738742	739728	0.014199
UHCC0039	748247	748954	0.009901
UHCC0039	749160	749336	0.005682
UHCC0039	750610	751077	0.010707
UHCC0039	751178	752761	0.007581
UHCC0039	762135	764360	0.006292
UHCC0039	766890	767321	0.002320
UHCC0039	767318	769687	0.005488
UHCC0039	769752	770144	0.002551
UHCC0039	770467	771087	0.004839
UHCC0039	772483	772917	0.004608
UHCC0039	773458	774546	0.010110
UHCC0039	774886	776178	0.017028
UHCC0039	776566	777594	0.017510
UHCC0039	779289	780260	0.010299
UHCC0039	780260	781222	0.007277
UHCC0039	781325	782227	0.006652
UHCC0039	782345	783355	0.004950
UHCC0039	783534	785132	0.022528
UHCC0039	785186	786784	0.008135
UHCC0039	787006	787734	0.009615
UHCC0039	791256	791639	0.002611
UHCC0039	791642	792736	0.006399
UHCC0039	792828	793250	0.004739
UHCC0039	793323	794771	0.003453
UHCC0039	794892	796343	0.008270
UHCC0039	796359	796646	0.010453
UHCC0039	807921	808439	0.001931
UHCC0039	809958	811505	0.013575
UHCC0039	811525	811884	0.002786
UHCC0039	812123	813646	0.008536
UHCC0039	813739	814578	0.007151
UHCC0039	814585	815064	0.014614
UHCC0039	815057	816094	0.003857
UHCC0039	816137	817480	0.008191
UHCC0039	818109	818657	0.009124
UHCC0039	818764	819396	0.003165
UHCC0039	819396	820685	0.010085
UHCC0039	820708	821331	0.001605
UHCC0039	821328	822125	0.006274
UHCC0039	827243	827479	0.004237
UHCC0039	832852	833529	0.001477
UHCC0039	837475	837756	0.007117
UHCC0039	837753	838043	0.003448
UHCC0039	845702	846436	0.009537
UHCC0039	846478	847269	0.002528
UHCC0039	848449	848589	0.000000
UHCC0039	850974	851159	0.005405
UHCC0039	851838	852281	0.011287
UHCC0039	852494	853525	0.009699
UHCC0039	854477	854869	0.005102
UHCC0039	854953	855171	0.004587
UHCC0039	855262	855741	0.012526
UHCC0039	856091	856945	0.012881
UHCC0039	856977	857396	0.019093
UHCC0039	860878	861702	0.008495
UHCC0039	861699	862856	0.006050
UHCC0039	864064	864444	0.013158
UHCC0039	864476	865144	0.013473
UHCC0039	865208	865762	0.019856
UHCC0039	868625	868879	0.003937
UHCC0039	868884	869120	0.004237
UHCC0039	869237	870475	0.010501
UHCC0039	872115	873035	0.010870
UHCC0039	873233	873850	0.006483
UHCC0039	873852	873974	0.016393
UHCC0039	878019	879452	0.008374
UHCC0039	879449	882592	0.009863
UHCC0039	882607	883755	0.004355
UHCC0039	884666	884848	0.000000
UHCC0039	885135	886166	0.013579
UHCC0039	886189	886482	0.006826
UHCC0039	891784	892731	0.009504
UHCC0039	893027	894100	0.001864
UHCC0039	894179	895261	0.008318
UHCC0039	895671	897026	0.003690
UHCC0039	897241	897690	0.002227
UHCC0039	897827	898840	0.006910
UHCC0039	898863	899966	0.009066
UHCC0039	899978	901525	0.004525
UHCC0039	901840	902529	0.007257
UHCC0039	902695	903261	0.003534
UHCC0039	903258	903842	0.013699
UHCC0039	903914	905794	0.008511
UHCC0039	905849	906514	0.010526
UHCC0039	906665	907582	0.007634
UHCC0039	910798	911004	0.000000
UHCC0039	912362	912568	0.004854
UHCC0039	912958	913662	0.004261
UHCC0039	913947	915593	0.010328
UHCC0039	915642	915935	0.006826
UHCC0039	916259	916708	0.011136
UHCC0039	916776	917510	0.004087
UHCC0039	918696	919664	0.009298
UHCC0039	923785	925284	0.010007
UHCC0039	925748	925978	0.008696
UHCC0039	926791	926997	0.019417
UHCC0039	927780	928940	0.005172
UHCC0039	930224	932350	0.002822
UHCC0039	933419	933862	0.011287
UHCC0039	933974	934558	0.013699
UHCC0039	934895	935899	0.014940
UHCC0039	936017	936982	0.010363
UHCC0039	937737	938912	0.013617
UHCC0039	947486	948022	0.016791
UHCC0039	948068	948433	0.010959
UHCC0039	953390	954286	0.010045
UHCC0039	954529	956622	0.009556
UHCC0039	956632	957816	0.006757
UHCC0039	963175	964887	0.003505
UHCC0039	964892	966031	0.004390
UHCC0039	966116	967807	0.005322
UHCC0039	969056	969577	0.003839
UHCC0039	971893	972411	0.003861
UHCC0039	973191	974867	0.005370
UHCC0039	980533	981945	0.002125
UHCC0039	987547	987858	0.006431
UHCC0039	1006959	1007261	0.009934
UHCC0039	1007275	1007583	0.009740
UHCC0039	1007580	1008683	0.004533
UHCC0039	1009448	1010320	0.006881
UHCC0039	1010391	1012328	0.005679
UHCC0039	1012468	1014132	0.009615
UHCC0039	1014213	1015070	0.005834
UHCC0039	1015067	1015867	0.011250
UHCC0039	1016072	1016560	0.002049
UHCC0039	1016557	1017951	0.013630
UHCC0039	1018717	1020150	0.011165
UHCC0039	1020203	1023157	0.009140
UHCC0039	1023141	1023317	0.011364
UHCC0039	1023393	1024277	0.013575
UHCC0039	1024328	1024774	0.008969
UHCC0039	1026966	1027283	0.015773
UHCC0039	1027421	1029631	0.009955
UHCC0039	1035274	1036071	0.006274
UHCC0039	1036177	1036449	0.003676
UHCC0039	1036549	1036893	0.014535
UHCC0039	1036980	1038542	0.010883
UHCC0039	1042071	1042505	0.000000
UHCC0039	1049028	1049909	0.005675
UHCC0039	1055622	1055843	0.004525
UHCC0039	1063448	1066279	0.009184
UHCC0039	1066276	1066968	0.013006
UHCC0039	1067127	1068368	0.006446
UHCC0039	1072665	1073840	0.007660
UHCC0039	1073827	1074078	0.007968
UHCC0039	1074097	1075278	0.009314
UHCC0039	1077245	1078186	0.018066
UHCC0039	1078183	1078518	0.008955
UHCC0039	1078520	1078948	0.004673
UHCC0039	1084652	1084933	0.000000
UHCC0039	1085076	1086215	0.007902
UHCC0039	1086289	1087737	0.007597
UHCC0039	1087848	1088183	0.011940
UHCC0039	1088439	1089377	0.004264
UHCC0039	1089569	1091470	0.006839
UHCC0039	1091494	1092153	0.018209
UHCC0039	1098481	1099080	0.011686
UHCC0039	1101414	1102223	0.004944
UHCC0039	1102239	1103633	0.008608
UHCC0039	1103719	1104978	0.003177
UHCC0039	1105141	1106661	0.004605
UHCC0039	1108068	1108388	0.003125
UHCC0039	1108703	1109710	0.008937
UHCC0039	1110246	1111571	0.012830
UHCC0039	1111682	1112935	0.004789
UHCC0039	1114766	1115728	0.007277
UHCC0039	1124240	1125787	0.003878
UHCC0039	1125869	1126204	0.008955
UHCC0039	1126201	1126533	0.003012
UHCC0039	1127350	1129020	0.013174
UHCC0039	1129328	1129993	0.010526
UHCC0039	1130062	1131324	0.010301
UHCC0039	1131444	1132349	0.014365
UHCC0039	1132354	1133733	0.015228
UHCC0039	1133777	1134709	0.009657
UHCC0039	1135910	1136575	0.015038
UHCC0039	1136782	1137411	0.012719
UHCC0039	1137484	1137732	0.016129
UHCC0039	1137699	1138184	0.008247
UHCC0039	1147879	1149321	0.013870
UHCC0039	1154718	1155221	0.013917
UHCC0039	1155240	1155794	0.012635
UHCC0039	1159197	1160483	0.008554
UHCC0039	1160494	1161294	0.010000
UHCC0039	1170420	1170674	0.003937
UHCC0039	1175075	1176847	0.011851
UHCC0039	1188175	1188312	0.000000
UHCC0039	1196470	1197237	0.009126
UHCC0039	1198140	1198775	0.004724
UHCC0039	1203339	1203809	0.008511
UHCC0039	1204079	1205608	0.009156
UHCC0039	1205814	1206572	0.001319
UHCC0039	1209638	1210744	0.006329
UHCC0039	1210741	1211661	0.008696
UHCC0039	1215446	1215784	0.011834
UHCC0039	1215816	1216007	0.020942
UHCC0039	1216012	1218567	0.012133
UHCC0039	1222152	1223099	0.006336
UHCC0039	1223547	1227035	0.010034
UHCC0039	1229539	1230876	0.008975
UHCC0039	1232618	1234672	0.010224
UHCC0039	1237669	1238250	0.003442
UHCC0039	1238459	1239790	0.005259
UHCC0039	1239787	1240821	0.005803
UHCC0039	1240818	1241999	0.008467
UHCC0039	1241996	1243582	0.006305
UHCC0039	1243569	1244549	0.014286
UHCC0039	1244546	1245271	0.009655
UHCC0039	1245360	1246118	0.007916
UHCC0039	1247944	1248318	0.005348
UHCC0039	1250166	1251863	0.003536
UHCC0039	1251870	1252091	0.018100
UHCC0039	1253815	1254036	0.004525
UHCC0039	1254083	1254172	0.000000
UHCC0039	1254280	1255155	0.002286
UHCC0039	1256026	1256928	0.006652
UHCC0039	1257144	1257755	0.009820
UHCC0039	1258255	1259358	0.002720
UHCC0039	1259361	1260422	0.004713
UHCC0039	1260433	1261845	0.007082
UHCC0039	1263250	1263546	0.003378
UHCC0039	1263899	1264240	0.011730
UHCC0039	1264237	1264530	0.010239
UHCC0039	1264596	1264967	0.013477
UHCC0039	1264967	1265527	0.007143
UHCC0039	1265550	1266260	0.004225
UHCC0039	1266575	1267141	0.001767
UHCC0039	1268484	1269092	0.006579
UHCC0039	1269158	1269604	0.013453
UHCC0039	1275215	1275313	0.010204
UHCC0039	1275444	1276931	0.012105
UHCC0039	1276928	1277584	0.004573
UHCC0039	1277612	1278262	0.016923
UHCC0039	1278273	1279064	0.006321
UHCC0039	1279069	1279728	0.007587
UHCC0039	1279725	1281173	0.003453
UHCC0039	1281157	1281846	0.008708
UHCC0039	1283187	1283585	0.007538
UHCC0039	1286285	1286833	0.005474
UHCC0039	1287899	1288573	0.010386
UHCC0039	1290238	1291761	0.009192
UHCC0039	1295265	1296716	0.013094
UHCC0039	1296788	1297696	0.006608
UHCC0039	1299156	1299959	0.002491
UHCC0039	1301537	1301800	0.015209
UHCC0039	1301909	1302883	0.010267
UHCC0039	1303653	1306283	0.009125
UHCC0039	1306429	1307301	0.006881
UHCC0039	1315218	1317104	0.002121
UHCC0039	1318320	1320296	0.016194
UHCC0039	1320328	1321017	0.021771
UHCC0039	1329745	1330506	0.007884
UHCC0039	1330503	1331330	0.006046
UHCC0039	1331324	1332124	0.003750
UHCC0039	1332121	1332972	0.014101
UHCC0039	1335013	1337028	0.008437
UHCC0039	1337306	1338283	0.004094
UHCC0039	1340427	1340618	0.020942
UHCC0039	1342304	1343350	0.008604
UHCC0039	1343459	1343869	0.012195
UHCC0039	1347361	1347690	0.012158
UHCC0039	1347832	1348101	0.007435
UHCC0039	1348238	1348939	0.004280
UHCC0039	1349060	1349794	0.014986
UHCC0039	1351012	1351551	0.005566
UHCC0039	1351611	1353140	0.006540
UHCC0039	1353222	1353503	0.014235
UHCC0039	1354608	1355579	0.004119
UHCC0039	1356705	1357292	0.008518
UHCC0039	1357840	1359849	0.009457
UHCC0039	1360686	1361144	0.006550
UHCC0039	1361714	1362190	0.023109
UHCC0039	1362325	1362672	0.008646
UHCC0039	1362884	1363168	0.014085
UHCC0039	1363288	1363905	0.003241
UHCC0039	1363915	1364451	0.000000
UHCC0039	1364578	1365612	0.002901
UHCC0039	1366142	1366465	0.012384
UHCC0039	1366469	1367365	0.005580
UHCC0039	1368966	1369667	0.002853
UHCC0039	1370833	1371528	0.004317
UHCC0039	1373376	1374698	0.016641
UHCC0039	1374769	1376019	0.004000
UHCC0039	1376476	1379385	0.007219
UHCC0039	1382791	1383495	0.007102
UHCC0039	1386101	1386415	0.006369
UHCC0039	1386562	1387509	0.010560
UHCC0039	1387657	1388586	0.013994
UHCC0039	1393717	1395975	0.010186
UHCC0039	1396234	1397484	0.007200
UHCC0039	1397689	1398885	0.012542
UHCC0039	1398882	1399235	0.008499
UHCC0039	1399465	1400250	0.003822
UHCC0039	1402328	1402882	0.005415
UHCC0039	1403111	1403998	0.013529
UHCC0039	1411380	1412315	0.007487
UHCC0039	1412469	1413671	0.005824
UHCC0039	1418839	1419516	0.004431
UHCC0039	1420270	1421670	0.009286
UHCC0039	1421675	1424809	0.009572
UHCC0039	1424825	1425997	0.018771
UHCC0039	1426749	1427447	0.022923
UHCC0039	1427444	1427977	0.005629
UHCC0039	1427986	1428531	0.014679
UHCC0039	1431331	1432236	0.005525
UHCC0039	1432249	1432503	0.027559
UHCC0039	1432534	1433307	0.009056
UHCC0039	1433414	1433647	0.025751
UHCC0039	1433637	1435070	0.005583
UHCC0039	1435226	1436398	0.006826
UHCC0039	1446174	1447649	0.015593
UHCC0039	1448022	1449434	0.020538
UHCC0039	1458595	1459308	0.005610
UHCC0039	1459505	1461988	0.010471
UHCC0039	1462567	1463409	0.010689
UHCC0039	1465633	1466043	0.007317
UHCC0039	1466673	1467707	0.002901
UHCC0039	1472960	1473658	0.012894
UHCC0039	1476954	1478885	0.011911
UHCC0039	1482036	1482485	0.013363
UHCC0039	1482635	1483456	0.017052
UHCC0039	1491470	1491943	0.012685
UHCC0039	1491953	1492567	0.003257
UHCC0039	1496001	1496525	0.000000
UHCC0039	1496537	1499974	0.006401
UHCC0039	1513395	1513703	0.003247
UHCC0039	1514447	1514770	0.006192
UHCC0039	1514908	1517475	0.010518
UHCC0039	1519858	1520739	0.010216
UHCC0039	1522308	1522523	0.004651
UHCC0039	1525196	1526632	0.003482
UHCC0039	1527358	1529205	0.004873
UHCC0039	1529221	1530309	0.004596
UHCC0039	1530380	1531444	0.015038
UHCC0039	1531457	1532788	0.006762
UHCC0039	1534241	1534429	0.010638
UHCC0039	1534694	1535140	0.008969
UHCC0039	1535296	1536459	0.006879
UHCC0039	1536561	1536860	0.003344
UHCC0039	1536857	1537216	0.002786
UHCC0039	1537225	1537542	0.003155
UHCC0039	1537926	1538645	0.011127
UHCC0039	1538648	1538950	0.013245
UHCC0039	1538970	1539536	0.014134
UHCC0039	1543061	1543588	0.003795
UHCC0039	1550638	1553706	0.012386
UHCC0039	1556953	1557534	0.003442
UHCC0039	1568687	1569820	0.012357
UHCC0039	1577844	1580060	0.008574
UHCC0039	1580491	1580640	0.020134
UHCC0039	1581417	1581806	0.000000
UHCC0039	1581950	1582306	0.008427
UHCC0039	1584451	1585542	0.010999
UHCC0039	1608866	1609360	0.002024
UHCC0039	1611146	1611391	0.008163
UHCC0039	1611530	1611847	0.012618
UHCC0039	1622892	1623509	0.017828
UHCC0039	1623502	1624896	0.012195
UHCC0039	1625021	1625485	0.008621
UHCC0039	1630506	1631219	0.011220
UHCC0039	1639483	1639944	0.010846
UHCC0039	1640299	1641003	0.008523
UHCC0039	1641014	1641220	0.000000
UHCC0039	1641264	1641974	0.009859
UHCC0039	1642077	1643399	0.004539
UHCC0039	1643497	1644045	0.005474
UHCC0039	1644992	1645981	0.003033
UHCC0039	1647120	1647263	0.020979
UHCC0039	1647478	1647612	0.007463
UHCC0039	1649253	1649651	0.002513
UHCC0039	1649656	1650087	0.006961
UHCC0039	1650381	1650488	0.009346
UHCC0039	1650498	1653248	0.013091
UHCC0039	1662103	1662375	0.007353
UHCC0039	1662626	1663867	0.005641
UHCC0039	1665793	1666776	0.011190
UHCC0039	1666843	1667445	0.006645
UHCC0039	1667442	1667975	0.009381
UHCC0039	1668038	1668496	0.015284
UHCC0039	1669260	1669799	0.005566
UHCC0039	1670948	1671490	0.016605
UHCC0039	1671471	1671566	0.000000
UHCC0039	1672279	1672500	0.004525
UHCC0039	1672587	1673177	0.015254
UHCC0039	1691039	1691650	0.004910
UHCC0039	1691935	1693200	0.010277
UHCC0039	1693352	1693831	0.006263
UHCC0039	1694019	1694873	0.003513
UHCC0039	1697501	1698565	0.012218
UHCC0039	1703339	1703809	0.014894
UHCC0039	1703857	1704198	0.002933
UHCC0039	1704654	1706696	0.004407
UHCC0039	1709127	1709411	0.000000
UHCC0039	1710471	1711817	0.005201
UHCC0039	1711824	1712711	0.004510
UHCC0039	1713232	1714410	0.008489
UHCC0039	1714546	1715391	0.007101
UHCC0039	1715537	1715806	0.007435
UHCC0039	1715760	1716632	0.006881
UHCC0039	1718028	1718918	0.012360
UHCC0039	1719136	1721058	0.004683
UHCC0039	1729156	1729677	0.003839
UHCC0039	1729941	1730339	0.005025
UHCC0039	1730385	1730969	0.008562
UHCC0039	1731138	1731539	0.004988
UHCC0039	1731845	1732861	0.015748
UHCC0039	1748341	1751409	0.005541
UHCC0039	1751410	1752504	0.005484
UHCC0039	1765096	1765317	0.004525
UHCC0039	1771840	1772580	0.008108
UHCC0039	1772669	1773340	0.002981
UHCC0039	1773340	1774038	0.001433
UHCC0039	1774329	1775648	0.003791
UHCC0039	1777007	1777555	0.003650
UHCC0039	1797430	1798734	0.005368
UHCC0039	1828326	1829522	0.006689
UHCC0039	1832513	1833406	0.005599
UHCC0039	1833349	1833705	0.002809
UHCC0039	1833687	1834565	0.014806
